#number of hit, misses and time stayed in Cache for every file
#project: 1, cachesize: 500, blocksize: 500, prefetchsize: 600, cache replacement policy: LRU
file_id,loc,num_load,num_hits,num_misses,duration
146090,-1,6,0,0,3471
146089,-1,12,0,0,7751
146088,69,1,0,0,2572
146087,84,1,0,0,2572
47785,223,1,0,0,4737
96936,373,1,0,0,3194
146086,-1,3,0,0,2742
146085,-1,3,0,0,2742
146084,-1,5,0,1,17440
146083,-1,4,0,0,3035
146082,-1,3,0,0,4546
146081,-1,2,0,0,1097
146080,-1,6,0,0,14667
146079,-1,7,0,0,14937
146078,-1,5,0,0,9485
146077,-1,19,0,0,19296
146076,-1,5,0,0,9485
146075,-1,16,0,0,6929
146074,-1,39,0,0,25021
146072,-1,6,0,0,3253
146071,-1,6,0,0,3253
146070,-1,6,0,0,3253
146068,-1,6,0,0,3253
146067,-1,6,0,0,3253
146066,-1,6,0,0,3253
146065,-1,6,0,0,3253
146064,-1,6,0,0,3253
146063,-1,2,1,0,304
146062,-1,2,0,0,304
146061,66,4,2,0,571
146060,80,4,1,1,571
146058,35,1,0,0,1482
146057,31,1,0,0,1482
146055,68,4,1,2,7520
146054,-1,2,0,0,15793
146053,-1,2,0,0,2964
47751,208,1,0,0,4924
146052,-1,3,1,0,5712
47750,201,1,0,0,4924
146051,-1,12,0,1,10242
146050,101,2,0,1,5721
47748,347,1,0,0,4737
146049,-1,10,0,2,60
146047,-1,26,0,0,2033
146045,-1,26,0,0,2033
146044,-1,26,1,0,2033
146043,82,1,0,0,1770
146041,32,1,0,0,0
146040,-1,8,0,2,1567
146039,52,1,1,0,1236
146038,-1,20,0,0,22854
146037,110,2,0,0,1445
146036,-1,2,0,0,6788
146035,-1,5,0,0,12889
146034,-1,28,1,0,21377
146033,18,1,0,0,2534
146032,25,1,0,0,2534
146030,-1,17,0,0,23782
146029,76,1,0,0,2534
146028,-1,28,0,1,6312
146027,-1,6,0,0,14533
146026,-1,23,0,0,15357
146025,59,2,0,0,2789
146024,80,1,0,0,3290
146023,-1,11,0,1,13961
146022,-1,9,0,0,13961
47717,257,1,0,0,4737
146017,-1,3,0,0,6175
146016,-1,3,0,0,6175
146015,-1,7,0,0,199
146013,50,1,0,0,1254
47711,201,1,0,0,4924
146011,30,1,0,0,1494
146009,30,1,0,0,1494
146007,40,1,0,0,1494
146005,30,1,0,0,1494
146003,30,1,0,0,1494
146001,40,1,0,0,1494
146000,58,1,0,0,4234
145999,58,1,0,0,4234
145998,-1,28,1,1,29314
145996,-1,6,0,0,5627
47694,234,1,0,0,4737
145995,51,1,0,0,5801
145994,51,1,0,0,5801
145993,-1,3,0,0,7263
145989,-1,3,0,0,7263
145977,40,1,0,0,27
145976,38,1,0,0,27
145975,71,2,0,0,30
145974,52,2,0,0,30
145972,-1,3,0,0,6996
145971,71,4,1,0,8882
145970,-1,2,0,0,1464
145969,-1,3,0,0,119
96818,410,1,0,0,2950
145968,-1,2,0,0,1134
96817,395,1,0,0,2950
145967,-1,2,0,0,1134
96816,735,1,0,0,0
145966,-1,5,0,0,9667
145965,-1,12,0,2,1016
47663,341,1,0,0,4737
96814,938,1,0,0,0
145964,-1,8,0,1,7403
96813,267,1,0,0,3418
145963,63,1,0,0,0
145962,-1,5,0,1,11531
47660,441,1,0,0,4737
145960,60,2,0,0,1436
145959,60,2,0,0,1436
145958,-1,4,0,0,1441
145957,74,1,0,0,1441
145956,-1,24,0,0,13075
145955,-1,8,0,0,23111
47653,308,1,0,0,4737
145953,-1,5,0,0,10632
47649,381,1,0,0,4737
96798,724,1,0,0,0
145948,35,1,0,0,660
47646,384,1,0,0,4737
145947,38,1,0,0,660
145946,33,1,0,0,660
145945,33,1,0,0,660
