#number of hit, misses and time stayed in Cache for every file
#project: 1, cachesize: 500, blocksize: 500, prefetchsize: 600, cache replacement policy: LRU
file_id,loc,num_load,num_hits,num_misses,duration
0,0,0,0,0,7276992
3070,19,1,0,0,3136894
3069,236,1,1,0,3147456
3063,48,1,2,0,3199051
3062,521,1,5,0,3228047
3061,69,1,2,0,3245982
3060,269,1,6,0,3246576
3059,152,1,3,0,3246576
3058,48,1,2,0,3249521
3056,101,1,1,0,3350686
3055,45,1,0,0,3350686
3054,62,1,0,0,3350686
3053,227,1,4,0,3350686
3052,186,1,2,0,3379317
3051,164,1,1,0,3379317
3050,67,1,1,0,3379317
3049,85,1,1,0,3379317
3047,79,1,3,0,3428857
3046,476,1,4,0,3459999
3045,1223,1,7,0,3459999
3044,62,1,1,0,3482179
3043,31,1,1,0,3543303
3042,162,1,3,0,3565799
3039,358,1,4,0,3609746
3038,31,1,0,0,3626791
3037,33,1,0,0,3626791
3036,36,1,0,0,3626791
3035,198,1,1,0,3626791
3034,228,1,1,0,3627046
3033,36,1,0,0,3627046
3029,658,1,9,0,3635406
3028,37,1,0,0,3635406
3027,6712,1,63,0,3635406
3026,369,1,2,0,3635406
3025,31,1,1,0,3635406
3024,43,1,1,0,3635406
3023,428,1,3,0,3635406
3021,33,1,1,0,3639750
3020,38,1,1,0,3640466
3019,225,1,1,0,3645459
3017,146,1,2,0,3655870
3014,290,1,4,0,3658873
3013,155,1,2,0,3662507
3007,281,1,0,0,3688576
3006,56,1,1,0,3688576
3005,92,1,0,0,3688576
3000,194,1,0,0,3753062
2998,693,1,0,0,3760631
2997,279,1,0,0,3129146
2996,256,1,0,0,3129146
2995,60,1,0,0,3572013
2994,273,1,0,0,3129146
2993,1766,1,0,0,3085519
2992,287,1,0,0,3129146
2991,950,1,1,0,3760631
2990,126,1,0,0,3129146
2989,281,1,0,0,3129146
2985,95,1,0,0,3238628
2984,38,1,0,0,3729192
2983,575,1,0,0,3129146
2982,887,1,0,0,3129146
2981,196,1,1,0,3760631
2978,233,1,0,0,3129146
2974,186,1,7,0,3763714
2968,2,1,1,0,3766675
2964,2,1,2,0,3766675
2957,204,1,0,0,2798286
2956,442,1,0,0,2798286
2955,64,1,0,0,2820130
2954,1480,1,0,0,2684592
2953,71,1,0,0,2816992
2952,188,1,0,0,2798286
2951,337,1,0,0,2798286
2949,9,1,0,0,2869042
2948,6,1,0,0,3018254
2947,9,1,0,0,2869042
2946,4,1,0,0,3088717
2945,7,1,0,0,3018214
2944,5,1,0,0,3018254
2943,8,1,0,0,2869042
2942,7,1,0,0,3009897
2941,5,1,0,0,3088717
2940,5,1,0,0,3088717
2939,6,1,0,0,3018254
2938,5,1,0,0,3082357
2937,5,1,0,0,3070883
2936,7,1,0,0,3018214
2935,8,1,0,0,2923551
2934,5,1,0,0,3021784
2933,7,1,0,0,3018214
2932,9,1,0,0,2869042
2931,5,1,0,0,3020376
2930,8,1,0,0,2923551
2929,10,1,0,0,2869042
2928,15,1,0,0,2861161
2927,11,1,0,0,2861161
2926,8,1,0,0,2869042
2921,354,1,0,0,3766675
2920,94,1,0,0,3766675
2919,155,1,0,0,2816992
2918,167,1,0,0,2805411
2917,355,1,0,0,2798286
2916,62,1,0,0,2821068
2915,468,1,0,0,2711424
2911,32,1,0,0,3766695
2908,765,1,14,0,3780787
2907,242,1,6,0,3780787
2906,51,1,1,0,3785067
2905,68,1,0,0,3788208
2904,249,1,11,0,3788208
2903,230,1,9,0,3811968
2898,118,1,2,0,3951785
2896,66,1,2,0,3998322
2890,142,1,4,0,4049830
2888,40,1,1,0,1184517
2887,115,1,0,0,677386
2886,411,1,0,0,652937
2883,99,1,0,0,583388
2882,74,1,0,0,584867
2881,41,1,0,0,584867
2880,259,1,0,0,555131
2879,334,1,0,0,516944
2878,165,1,0,0,560891
2877,134,1,0,0,528942
2876,77,1,0,0,520582
2875,402,1,0,0,528942
